id,text,label
2580,"你曾說過陪我共度年華, 給我一個屬於我們的家, 看盡世間的繁華 夕陽西下, 此生不渝 直至白髮, 我也曾經陪你浪跡天涯, 無論歲月蹉跎滄桑變化, 可你最後卻還是 選擇了她, 剩我獨自哭到沙啞, 如果當初沒有她, 你還會愛我嗎, 會不會陪著我一起犯傻, 她一定很愛你吧, 也比我成熟吧, 不然你怎麼說話不算話, 如果當初沒有她, 你還會愛我嗎, 會不會有一個我們的家, 如今你已有了她, 我成了路人甲, 才發現 我一直是個笑話, 我也曾經陪你浪跡天涯, 無論歲月蹉跎滄桑變化, 可你最後卻還是 選擇了她, 剩我獨自哭到沙啞, 如果當初沒有她, 你還會愛我嗎, 會不會陪著我一起犯傻, 她一定很愛你吧, 也比我成熟吧, 不然你怎麼說話不算話, 如果當初沒有她, 你還會愛我嗎, 會不會有一個我們的家, 如今你已有了她, 我成了路人甲, 才發現 我一直是個笑話",sad
2581,"廖偉志, 女回想過去和你 記憶不蒼白, 命運的安排 總教人無奈, 男 如果當初不分開, 現在是否還相愛, 合 不知你心中 還殘存多少愛, 女 愛不能重來 男 時光不能倒帶, 合 你我天涯 藏身 茫茫人海, 男 愛情已桑田滄海, 女 歲月也無奈, 合 你是我 最難忘的愛",sad
2582,"陰天的雲 雨天的風 灰色的迷, 黃昏的霧 路邊的燈 點亮回憶, 我的淚滴 衝洗不掉的痕跡, 像小小的刺青 刻在我的生命, 凋零的葉 踩碎的夢 都很安靜, 塵埃落定 揮散不去 蒙住眼睛, 時間不能 修正我們的過去, 那多餘的猜疑 都是不可理喻, 誰的笑聲, 如影隨形, 它留在耳旁變成一陣歎息, 呼喚著我, 要帶著期望去尋覓, 似有若無還能綻放的愛情, 我的天空, 霧散不去, 它渾濁了我看不到的美麗, 就讓一切, 混在這迷霧中前行, 把未來親手交給命運, 湖畔的樹 公園座椅 都很冷清, 哪個角落 留下我們 多少曾經, 我還常去 那間舊舊的餐廳, 只是有些東西 怎麼變得刺鼻, 誰的笑聲, 如影隨形, 它留在耳旁變成一陣歎息, 呼喚著我, 要帶著期望去尋覓, 似有若無還能綻放的愛情, 我的天空, 霧散不去, 它渾濁了我看不到的美麗, 就讓一切, 混在這迷霧中前行, 把未來親手交給命運, 就讓一切, 混在這迷霧中前行, 把未來親手交給命運",non
2583,"生活啊, 住在至高者隱密處的 必住在全能者的蔭下, 我要論到耶和華說 他是我的避難所 是我的山寨, 是我的神 是我所倚靠的, 他必救你脫離捕鳥人的網羅和毒害的瘟疫, 他必用自己的翎毛遮蔽你, 祈禱的時此時極好 將心所愛祈禱不停, 幸好天地不屬於我, 承載的是每一個人, 沒有一個人太過獨特到能自以為是, 天地 運轉 隨著仁慈聲音進行, 不強求答案 雖仍然在找, 切莫嘲笑啊莫嘲笑平凡的生活, 豈不都 都已經盡了力, 各自精彩又相互回應, 祈禱的時此時極好, 幸好天地不屬於我, 承載的是每一個人, 沒有一個人太過獨特到能自以為是, 天地 運轉 隨著仁慈聲音進行, 不強求答案 雖仍然在找, 切莫嘲笑啊莫嘲笑平凡的生活, 豈不都 都已經盡了力, 各自精彩又相互回應, 祈禱的時此時極好",non
2585,"編曲 , 我是來自大海樂觀派, 我天生就是隨性簡單, 也遇過困難 也曾經想不開, 不要說還是說, 珍惜上帝 給予生命精彩, 念頭一轉 回純真投幣, 我心已打烊, 快來跟著節拍 一起自然, 我心已打烊, 為你愛自己並不難 勇敢的人會明白, 你是世上獨特又可愛, 該選擇從憂鬱中跳開, 在你身邊有多少愛的關懷, 又在說還在說, 珍惜上帝給予 生命精彩, 念頭一轉回純真投幣, 我心已打烊 我心已打烊 我心已打烊, 我心已打烊 我心已打烊 我心已打烊",happy
2586,"妳說妳最近認識了一個新的對象, 他不抽煙不喝酒 和我不一樣, 他對妳的好與我當初做了些許對比, 酒精讓我忘了曾經是怎麼愛妳, 霓虹的燈光 麻痺我的心碎, 回憶的芬芳 依舊如此陶醉, 看著過去合照不知不覺沒了日夜, 也許花花公子就該待在花花世界, 妳之前總是對我說, 要我少喝一點酒, 要珍惜妳的溫柔 喔吼, 後來的妳離我而去, 只留下傳聲機的旋律, 那一天的妳走向遠方, 我往花花世界 想忘了 妳的一切, 後來我們 離開了原地, 想妳愛妳不再是我擁有的權利, , 我讓自己活成她們想像中的樣子, 換來只是一副帶有虛偽的騙子 胖子, 我才不雪 這種愛情, 只有酒精能夠讓我永久感到開心, , 我油門催緊 我左手拿著菸, 我叫你大腿夾緊, 你們通通 都是婊子, 最美的風景不就是你抬頭看我樣子, , 我怎麼能夠哭, , 我怎麼能認輸 , 今天我不要再想你了, 從今天再沒下雨天, 我不管他們怎麼說, 還是霓紅燈和菸最搭配, 那一天的妳走向遠方, 我往花花世界 想忘了 妳的一切, 後來我們 離開了原地, 想妳愛妳不再是我擁有的權利, , 從小懷著甜蜜愛情的憧憬, 現在想想還是這麼地熟悉, 還記得那天下著雨的夜裡, 妳親口訴說著我們的愛情, 過去那些甜言蜜語, 我其實一直當作空氣, 但你真的不要輕易走心, 因為夜深人靜還是會想要擁有你的肉體, 溫室嬌生慣養的花朵, 不曾想過與其他種類配種, 直到吃盡了痛苦折磨了解到播種才是這世界所追求, 那一天的妳走向遠方, 我往花花世界 想忘了 妳的一切, 後來我們 離開了原地, 想妳愛妳不再是我擁有的權利, 如果有天妳 驀然回首, 我會一直在你看不見的世界守候",sad
2588,"投個硬幣吧決定, 是向左還是向右走, 你面無表情, 我的表現也算從容, 最近腦海裏總是, 多了很多的怪念頭, 假灑脫 要自由, 兩個小人在爭鬥, 耽誤不了多長時間, 想一想再接著走, 你恍恍惚惚的眼神, 捉摸也不透, 其實你的理由, 我早已經都倒背如流, 裝頭痛 爛藉口, 不如就放你走, 我停下腳步想要稍作停留, 牽你的手卻不知該往哪走, 投個硬幣吧向左或者向右, 給了你太多太多的溫柔, 我不知道這次會停留多久, 甜蜜的歌唱太久也不會感動, 那還我一個微笑的藉口, 來換你的自由, 投個硬幣吧決定, 是向左還是向右走, 你面無表情我的表現也算從容, 最近腦海裏總是, 多了很多的怪念頭, 假灑脫 要自由, 兩個小人在爭鬥, 耽誤不了多長時間, 想一想再接著走, 你恍恍惚惚的眼神, 捉摸也不透, 其實你的理由, 我早已經都倒背如流, 裝頭痛 爛藉口, 不如就放你走, 我停下腳步想要稍作停留, 牽你的手卻不知該往哪走, 投個硬幣吧向左或者向右, 給了你太多太多的溫柔, 我不知道這次會停留多久, 甜蜜的歌唱太久也不會感動, 那還我一個微笑的藉口, 來換你的自由, 我停下腳步想要稍作停留, 牽你的手卻不知該往哪走, 投個硬幣吧向左或者向右, 給了你太多, 太多的溫柔太多的溫柔, 我不知道這次, 會停留多久停留多久, 甜蜜的歌唱太久, 也不會感動你不會感動, 那還我一個微笑的藉口, 來換你的自由, , 我猜不透猜不透, 猜不透你給的藉口, 聽不到 聽不懂, 你說的話太空洞, 去或留的問題, 都交給了上帝, 這不是個秘密, 都是你給的愛的定義, 你冷漠的迴應, 我獨自發神經, 兩個人的電影, 剩我一個人在看戲, 看著你的背影, 結局太不聰明, 投個硬幣吧, 負面新聞處理",sad
2589,"格子方桌, 櫻花可樂, 聽海浪聲, 像夢經過, 有風敲門, 它捎信說, 來看煙火, 我牽著貓, 貓牽著我, 借著夜色, 借著煙火, 許願吧, 願末來有, 無憂生活, 我躺進藏著月光的被窩, 回味生命裡遺憾與錯過, 都只不過眼淚一顆, 而明天過後, 全世界都忘了, 我躺進藏著自由的被窩, 願我的每天都像過週末, 像紙飛機起起落落, 隨便它去哪呢, 玫瑰花瓣, 白日雲朵, 蜿蜒夫往, 春的住所, 一路還有, 船隻停泊, 溫柔日落, 貓陪著我, 我陪著貓, 看著遠處, 玫瑰底色, 對世界說, 願末來有, 無憂生活, 我躺進藏著月光的被窩, 回味生命裡遺憾與錯過, 都只不過眼淚一顆, 而明天過後, 全世界都忘了, 我躺進藏著自由的被窩, 願我的每天都像過週末, 像紙飛機起起落落, 隨便它去哪呢, 就算我們是世界的過客, 也是銀河裡最亮的那顆, 唱這一首無憂島歌, 趁晚風剛好, 趁這動人夜色, 就算我們是世界的過客, 也有自己最無畏的選擇, 唱這一首無憂島歌, 別管末來如何",happy
2590,"騎車去最新的跑道, 採摘過最野的花朵, 卻還不及你的手筆, 不及你勾勒溫柔的花語, 他們同樣擁有靈魂, 擁有最真實的話語, 卻還不及你的氣息, 不及你隨意描寫的言語, 看過所有還是愛你, 看過人們親吻島嶼, 跟著海底漂移三萬里, 還是回到最初的地域, 看過所有還是愛你, 看過浪裡淘花飛起, 飛到你身邊繼續呼吸, 一切風平浪靜跟隨你, 騎車去最新的跑道, 採摘過最野的花朵, 卻還不及你的手筆, 不及你勾勒溫柔的花語, 他們同樣擁有靈魂, 擁有最真實的話語, 卻還不及你的氣息, 不及你隨意描寫的言語, 看過所有還是愛你, 看過人們親吻島嶼, 跟著海底漂移三萬里, 還是回到最初的地域, 看過所有還是愛你, 看過浪裡淘花飛起, 飛到你身邊繼續呼吸, 一切風平浪靜跟隨你, 看過所有還是愛你, 看過人們親吻島嶼, 跟著海底漂移三萬里, 還是回到最初的地域, 看過所有還是愛你, 看過浪裡淘花飛起, 飛到你身邊繼續呼吸, 一切風平浪靜跟隨你, 看過所有還是愛你, 看過所有還是愛你, 看過所有還是愛你, 我想我就是永遠愛你",happy
2591,"海裡最大的生物是鯨魚, 雖然他真的不是一隻魚, 有很多排牙齒的是大鯊魚, 你可千萬別惹他生氣, 紅色八隻觸角的是章魚, 他最喜歡躲在石縫裡, 眼睛長在同一邊的是比目魚, 靜靜趴在舒服的海底, , , , 我們去坐潛水艇, 潛入深深的海底, 看一看聽一聽, 哪些動物住這裡, 多麼神奇的生命, 有兩個大大鉗子的是螃蟹, 每天在沙灘上橫走去旅行, 寬躺在岩石旁邊的是小海星, 他是大海裡的星星, 細細銀色身體的是沙丁魚, 他們成群結隊在海中游移, 橘色白色相間可愛的小丑魚, 偷偷躲在珊湖裡看著你, , , , 我們去坐潛水艇, 潛入深深的海底, 看一看聽一聽, 哪些動物住這裡, 多麼神奇的生命",surprise
2592,"還記得那天下過雨後窗上的塗鴉, 在日記本裡重複寫下都關於我們倆, 你今天過得還好嗎, 隔著天空和你說著話, 能否再讓我送你回家, 心事透明對白清晰心跳替我解答, 你的微笑可以點亮星空下的願望, 可能是我不會表達, 指尖代替筆畫留下, 偷偷藏起最想說出的話, 你被我寫在青春年華, 倒映在窗台梧桐枝椏, 想念著你啊 在每一天每一年每一個冬夏, 漂流到下個海港 翅膀代替了雙槳, 你被我寫在青春年華, 翻山越嶺到海角天涯, 想念著你啊 在這一分這一秒這一路時光, 習慣有你在身旁 背著夢追尋你的方向, 心事透明對白清晰心跳替我解答, 你的微笑可以點亮星空下的願望, 可能是我不會表達, 指尖代替筆畫留下, 偷偷藏起最想說出的話, 你被我寫在青春年華, 倒映在窗台梧桐枝椏, 想念著你啊 在每一天每一年每一個冬夏, 漂流到下個海港 翅膀代替了雙槳, 你被我寫在青春年華, 翻山越嶺到海角天涯, 想念著你啊 在這一分這一秒這一路時光, 習慣有你在身旁 背著夢追尋你的方向, 你被我寫在青春年華, 翻山越嶺到海角天涯, 想念著你啊 在這一分這一秒這一路時光, 習慣有你在身旁 背著夢追尋你的方向",happy
2593,"作曲 , 編曲 , 漫不經心的你 又把我當空氣, 低著頭玩手機 什麽問題你都說不在意, 初次見你以為像浪漫偶像劇, 少了一朵玫瑰和含蓄的表情, 一起比拼線上遊戲 是你覺得幸福的事情, , , 我要把你放進我心裡 甜蜜只為你傳遞, , , 愛情沒地心引力 帶我一起漫遊火星, 漫不經心的你 又把我當空氣, 低著頭玩手機 什麼問題你都說不在意, 悄悄用螢光筆在我手心簽名, 要全世界都知道我專屬於你, 總是花盡所有力氣 送我無可替代的愛情, , , 我要把你放進我心裡 甜蜜只為你傳遞, , , 愛情沒地心引力 帶我一起漫遊火星, 有時別怪我疑心病 都怪你保持距離裝神秘, 不要驚喜 我只要你開心, , , 我要把你放進我心裡 甜蜜只為你傳遞, , , 愛情沒地心引力 帶我一起漫遊火星",happy
2594,"或許我們的感情, 白天走成夜, 我們也難渡情中劫, 愛情的秋末, 熬成冰凍雪, 最後回憶只剩下和我離別, 是否這愛情劇場已散場, 你賜予我的承諾已變成過往, 是否我們重溫牽手的時光, 往昔的浪漫也變成了收藏, 你是南方月, 我是北方雲, 將愛悄悄的帶來, 又匆匆遠離, 觸碰你指尖溫度, 再也無法感應到你愛意, 或許我們的感情, 白天走成夜, 結局也難渡情中劫, 愛情的秋末, 熬成冰凍雪, 最後回憶只剩下和我離別, 或許故事再續寫, 相逢的季節, 可再拼不回完整的畫面, 再過一個冬, 思念被熄滅, 殘破的心也不會再續寫, 是否這愛情劇場已散場, 你賜予我的承諾已變成過往, 是否我們重溫牽手的時光, 往昔的浪漫也變成了收藏, 你是南方月, 我是北方雲, 將愛悄悄的帶來, 又匆匆遠離, 觸碰你指尖溫度, 再也無法感應到你愛意, 或許我們的感情, 白天走成夜, 結局也難渡情中劫, 愛情的秋末, 熬成冰凍雪, 最後回憶只剩下和我離別, 或許故事再續寫, 相逢的季節, 可再拼不回完整的畫面, 再過一個冬, 思念被熄滅, 殘破的心也不會再續寫",sad
2595,"我不知道為什麼這樣 愛情不是我想像, 就是找不到往你的方向 更別說怎麼遺忘, 站在雨裡淚水在眼底 不知該往那裡去, 心中千萬遍不停呼喚你 不停瘋狂找尋你, 我是不是該安靜的走開 還是該勇敢留下來, 我也不知道那麼多無奈 可不可以都重來, 我是不是該安靜的走開 還是該在這裡等待, 等你明白我給你的愛 永遠都不能走開",fear
2596,"多少次想起你的時候, 仿佛你就在我左右, 你說不管天荒地老, 都要陪我到白頭, 多少次想把你挽留, 走在熟悉的路口, 想起一起曾經的擁有, 如今只剩我一人走, 不求與你同相守, 只願伴你天涯走, 唯願歲月可回首, 不求與你同相守, 只願伴你天涯走, 唯願良人永遠伴你左右, 多少次想起你的時候, 仿佛你就在我左右, 你說不管天荒地老, 都要陪我到白頭, 多少次想把你挽留, 走在熟悉的路口, 想起一起曾經的擁有, 如今只剩我一人走, 不求與你同相守, 只願伴你天涯走, 唯願歲月可回首, 不求與你同相守, 只願伴你天涯走, 唯願良人永遠伴你左右, 不求與你同相守, 只願伴你天涯走, 唯願歲月可回首, 不求與你同相守, 只願伴你天涯走, 唯願良人永遠伴你左右",sad
2597,"君不見黃河之水天上來奔流到海不復回, 君不見高堂明鏡悲白髮朝如青絲暮成雪, 人生得意須盡歡莫使金樽空對月, 天生我材必有用千金散盡還複來, 烹羊宰牛會須一飲三百杯三百杯, 岑夫子丹丘生將進酒君莫停與君歌一曲, 與君歌一曲為我側耳聽, 濮存昕朗誦鐘鼓饌玉不足貴但願長醉不復醒古來聖賢皆寂寞惟有飲者留其名陳王昔時宴平樂鬥酒十千恣歡謔主人何為言少錢徑須沽取對君酌, 五花馬千金裘呼兒將出換美酒, 五花馬千金裘呼兒將出換美酒與爾同銷萬古愁與爾同銷萬古愁與爾同銷萬古愁與爾同銷萬古愁萬古愁",happy
2598,"那美麗的天,總是一望無邊, 有粒種子埋在雲下面, 營養來自這滿地污泥, 生根發芽,仍然順從天意, 無數個雨點,在我面前灑滿大地, 站在這裡,只有一個問題, 向陽花 如果一直生長在黑暗下, 向陽花,會不會害怕, 那美麗的天,總是一望無邊, 有粒種子埋在雲下面, 營養來自這滿地污泥, 生根發芽,仍然順從天意, 無數個雨點,在我面前灑滿大地, 站在這裡,只有一個問題, 向陽花 如果一直生長在黑暗下, 向陽花,你會不會再繼續開花, 會不會害怕,會不會害怕, 向陽花,你會不會再繼續開花, 你會不會害怕,會不會害怕, 向陽花,你會不會再繼續開花",fear
2599,"和諧晨曲踏上征程, 創先爭優春夏秋冬, 奔馳蒼野跨越高原, 穿過千山一覽碧峰, 條條飛行的巨龍, 一道道靚麗的風景, 神州挺起鐵脊樑, 中華民族正在崛起, 中國速度中國贏, 民族復興中國夢, 南北東西天下縱橫, 萬里江山萬里情, 中國速度中國贏, 民族復興中國夢, 中華兒女壯志豪情, 東方雄起東方紅, 銀龍飛舞和諧之星, 雪山飛狐八縱八橫, 飛越北國馳騁江南, 高橋飛架世界通行, 每次愉快的旅程, 一年年久別的重逢, 一帶一路你的身影, 我們走向繁榮, 中國速度中國贏, 民族復興中國夢, 南北東西天下縱橫, 萬里江山萬里情, 中國速度中國贏, 民族復興中國夢, 中華兒女壯志豪情, 東方雄起東方紅, 中國速度中國贏, 民族復興中國夢, 南北東西天下縱橫, 萬里江山萬里情, 中國速度中國贏, 民族復興中國夢, 中華兒女壯志豪情, 東方雄起中國龍",non
2600,"男生的品味 膚淺得要死, 如果公主病 美貌也會博得 最歡喜, 憑肉眼 作標記 無耐性去知道 心底希冀, 誰又信 有公理 如沒有我的矮小怎墊高 她的美, 人生難得一知己 有著靈犀無須捉摸心理, 遺失人氣 尋到自己 平凡中 有福氣, 人生難得找到你 繼續純真無須辛苦演戲, 難解難分 緣消緣起 藏玄機, 贏得到偏想輸給你, 誰不想驕傲 高高天際飛, 如不支倒地 當天摔低那點 再企得起, 男共女 我與你 情和愛 最銘記 卻要賭氣, 行盡了 數百里 無名次 有勇氣 未見得 空歡喜, 人生難得一知己 有著靈犀無須捉摸心理, 遺失人氣 尋到自己 平凡中 有福氣, 人生難得找到你 繼續純真無須辛苦演戲, 難解難分 緣消緣起 藏玄機, 贏得到偏想輸給你, 迴腸盪氣將結尾 從頭於原點 尋找你, 人生難得一知己 有著靈犀無須捉摸心理, 無驚無險 做好自己 平凡中 有福氣, 人生難得找到你 繼續純真無須辛苦演戲, 無聲無息 提升自己 尋玄機, 從低處可以高攀你",angry
2601,"你醉人的嘴角, 迷人的眼神, 讓我心裡不斷的思念, 讓我一次想, 想你的快樂, 讓我心裡不斷的思量, 你醉人的嘴角, 迷人的眼神, 讓我心裡不斷的思念, 讓我一次想, 想你的快樂, 讓我心裡不斷的思量, 我不想讓你走 陪在我的身邊, 讓我知道愛一直會到永久, 我不想讓你走 陪在我的身邊, 讓我知道愛一直會到永久永久, 你醉人的嘴角, 迷人的眼神, 讓我心裡不斷的思念, 讓我一次想, 想你的快樂, 讓我心裡不斷的思量, 你醉人的嘴角, 迷人的眼神, 讓我心裡不斷的思念, 讓我一次想, 想你的快樂, 讓我心裡不斷的思量, 我不想讓你走 陪在我的身邊, 讓我知道愛一直會到永久, 我不想讓你走 陪在我的身邊, 讓我知道愛一直會到永久永久",happy
2602,"原諒我真的喝醉了 因為我真的想你了, 一不小心就被寂寞 吞噬了愛著你的快樂, 我知道這樣不應該 也知道你會受傷害, 只是不想再讓自己 對你太過依賴, 我明白 你給的愛 是真實地存在, 只是我 不懂得如何去愛 才會讓你想離開, 因為我不知道 下一輩子, 還是否能遇見你 所以我今生才會, 那麼努力 把最好的給你, 愛你都變成傷害你, 我們的愛快要窒息, 不是故意 只是太愛你, 原諒我真的喝醉了 因為我真的想你了, 一不小心就被寂寞 吞噬了愛著你的快樂, 我知道這樣不應該 也知道你會受傷害, 只是不想再讓自己 對你太過依賴, 我明白 你給的愛 是真實地存在, 只是我 不懂得如何去愛 才會讓你想離開, 因為我不知道 下一輩子, 還是否能遇見你 所以我今生才會, 那麼努力 把最好的給你, 愛你都變成傷害你, 我們的愛快要窒息, 不是故意 只是太愛你, 因為我不知道 下一輩子, 還是否能遇見你 所以我今生才會, 那麼努力 把最好的都給你, 愛你都變成傷害你, 我們的愛快要窒息, 不是故意 只是太愛你",sad
2603,"早幾年肆無忌憚, 無所謂誰看不慣, 笑怒駡只為痛快, 不願將自己怠慢, 怕只怕鬥移星轉, 總有人憑空刁難, 擺出些道貌岸然, 被迫著苟且偷安, 提一杯烈酒壯膽, 好讓我把歌唱完, 有些人左顧右盼, 有些人一目了然, 我本就來的荒唐, 偏妄想不卑不亢, 鳳歌裡豪情萬丈, 提筆時傾訴衷腸, 酒醒後只敢蹉跎, 也憎惡自己軟弱, 走一路坎坷顛簸, 還一曲悲歌落魄, 白日夢七載春秋, 歸來已無心再遊, 立此書別無所求, 願君心堅韌難囚",disgust
2605,"昨夜風又吹來悲傷的氣息, 是夢又將你放進我的心裡, 聽你說著承諾愛我不放棄, 淚水一滴滴下起了大雨, 如果還有可能重新走回去, 我依然還有那當時的勇氣, 只是現在的你再決口不提, 不再陪伴我每一個朝夕, 熟悉的人 陌生的你, 只能遠遠看著無法靠近, 我們情如流水 愛來又愛去, 我們從此只剩下嘆息, 熟悉的人 陌生的你, 偶然之間回憶蕩起漣漪, 我們分分合合 全都是悲喜, 曾經愛過了餘生難忘記, 如果還有可能重新走回去, 我依然還有那當時的勇氣, 只是現在的你再決口不提, 不再陪伴我每一個朝夕, 熟悉的人 陌生的你, 只能遠遠看著無法靠近, 我們情如流水 愛來又愛去, 我們從此只剩下嘆息, 熟悉的人 陌生的你, 偶然之間回憶蕩起漣漪, 我們分分合合 全都是悲喜, 曾經愛過了餘生難忘記, 熟悉的人 陌生的你, 只能遠遠看著無法靠近, 我們情如流水 愛來又愛去, 我們從此只剩下嘆息, 熟悉的人 陌生的你, 偶然之間回憶蕩起漣漪, 我們分分合合 全都是悲喜, 曾經愛過了餘生難忘記",sad
2608,"編曲 金東炫, 製作人紀衍佑 , 微風吹過 晴朗午後, 張開雙手 呼吸自由, 眼神眺望 那片綠洲, 準備好就走, 膽小的我, 害怕烏雲矇矓, 幸好有你陪我 一起走過, 就算有怪獸 就算會失落 我也不會退縮, , 飛過湛藍的天空 找彩虹, 未知的奇幻旅程中, 享受每一秒 精彩感動, , 跨過高山和溪流 追著夢, 沿途風景還很多, 只要相信我 一起向前走, 微風吹過 晴朗午後, 張開雙手 呼吸自由, 眼神眺望 那片綠洲, 準備好就走, 膽小的我, 害怕烏雲矇矓, 幸好有你陪我 一起走過, 就算有怪獸 就算會失落 我也不會退縮, , 飛過湛藍的天空 找彩虹, 未知的奇幻旅程中, 享受每一秒 精彩感動, , 跨過高山和溪流 追著夢, 沿途風景還很多, 只要相信我 一起向前走, 別再蹉跎 時間緊握你的手中, 別怕墜落 我會一直在你左右, 不放手 堅持到最後, 這趟旅行 沒有盡頭, , 飛過湛藍的天空 找彩虹, 未知的奇幻旅程中, 享受每一秒 精彩感動, , 跨過高山和溪流 追著夢, 沿途風景還很多, 只要相信我 一起向前走",happy
2609,"除了愛你我還能愛誰, 在我心裡沒人比你更美, 你的嫵媚, 卻讓我沉醉, 祈求蒼天與你相隨, 除了愛你我還能愛誰, 你的一句問候能伴我入睡, 你給我擁抱是最好安慰, 請你好好愛我不想傷悲, 你就像一朵玫瑰, 展放出自己迷人香味, 誰聞到都會陶醉, 像蜜蜂一樣追著你飛, 沒有你的愛就像天黑, 我不想擁有這種滋味, 只有你讓我如此狼狽, 全世界對我無所謂, 除了愛你我還能愛誰, 在我心裡沒人比你更美, 你的嫵媚, 卻讓我沉醉, 祈求蒼天與你相隨, 除了愛你我還能愛誰, 你的一句問候能伴我入睡, 你給我擁抱, 是最好安慰, 請你好好愛我, 不想傷悲",happy
2610,"夜寂寞 別煩我, 一個人的夜晚也會難過, 夜寂寞 別煩我, 一個人的夜晚也會難過, 那就是我曾經的歌, 我唱的難過 寂寞會陪著我, 那就是我曾經的歌, 我唱的難過 寂寞會陪著我, 夜寂寞 別煩我, 一個人的夜晚也會難過, 夜寂寞 別煩我, 一個人的夜晚也會難過, 那就是我曾經的歌, 我唱的難過 寂寞會陪著我, 那就是我曾經的歌, 我唱的難過 寂寞會陪著我, 夜寂寞 別煩我, 一個人的夜晚也會難過, 夜寂寞 別煩我, 一個人的夜晚也會難過, 那就是我曾經的歌, 我唱的難過 寂寞會陪著我, 那就是我曾經的歌, 我唱的難過 寂寞會陪著我",sad
2611,"這無聲的電影 惦惦底搬, 演啥毀 攏隨人的感覺, 問自己愛是啥 是快樂是心疼, 麥問我感情事 有誰人知影, 唱變調的情歌 唱袂出聲, 每一句 攏是底怨歎我, 甘是我無心肝, 又不夠勇氣罷, 不敢想 到最後會安怎, 傷心雨 無傘通遮, 淋在身軀 心底痛, 因為你已經真心離開我哦哦, 傷心雨 怎樣閃避, 目眶濕濕 嚎袂出聲, 有啥資格要求愛的條件, 唱變調的情歌 唱袂出聲, 每一句 攏是底怨歎我, 甘是我無心肝, 又不夠勇氣罷, 不敢想 到最後會安怎, 傷心雨 無傘通遮, 淋在身軀 心底痛, 因為你已經真心離開我哦哦, 傷心雨怎樣閃避, 目眶濕濕 嚎袂出聲, 有啥資格要求愛的條件, 傷心雨 無傘通遮, 淋在身軀 心底痛, 因為你已經真心離開我哦哦, 傷心雨怎樣閃避, 目眶濕濕 嚎袂出聲, 有啥資格要求愛的條件, 傷心雨, 蘇路, 帶刺的玫瑰, , ",sad
2612,"午夜裡孤獨 的女人 用煙薰著 曾經的傷痕, 忘不掉那個負心的人 莫非你從來就沒悔恨, 你身上冷冷的紋身 是為誰雕刻了那麼深, 你那雙憂鬱的眼神 再也回不去那麼誠懇, 被情傷過的女人 再不會輕易打開愛的門, 過去那些不屬於 自己的緣分, 在你眼角 添了皺紋, 被情傷過的女人 已經看破了世間的紅塵, 曾經走過那些 不完美的人生 已風乾 你的淚痕, 午夜裡孤獨 的女人 用煙薰著 曾經的傷痕, 忘不掉那個負心的人 莫非你從來就沒悔恨, 你身上冷冷的紋身 是為誰雕刻了那麼深, 你那雙憂鬱的眼神 再也回不去那麼誠懇, 被情傷過的女人 再不會輕易打開愛的門, 過去那些不屬於 自己的緣分, 在你眼角 添了皺紋, 被情傷過的女人 已經看破了世間的紅塵, 曾經走過那些 不完美的人生 已風乾 你的淚痕, 被情傷過的女人 再不會輕易打開愛的門, 過去那些不屬於 自己的緣分, 在你眼角 添了皺紋, 被情傷過的女人 已經看破了世間的紅塵, 曾經走過那些 不完美的人生 已風乾你的淚痕, 曾經走過那些 不完美的人生, 已風乾 你的淚痕",sad
2613,"那天你決定朝南而去, 我說我只能朝北而行, 你度過那條, 潺潺小河越過那座山, 多少年的一切都隨風而去, 記憶裡開始想起過去, 是否該丟掉心中的罪, 擦乾那些淚, 擦乾當年的淚所有的痛, 都無法忍受, 沒有理由無助的流淚, 我想你啊在心裡, 沒什麼能夠代替你, 你為什麼離開我, 讓我孤獨和落寞, 好想你啊好愛你, 我是真的喜歡你, 你為什麼拋棄我, 讓我孤獨和落寞, 多少年的一切隨風而去, 記憶裡開始想起過去, 是否該丟掉心中的罪, 擦乾那些淚, 擦乾當年的淚所有的痛, 都無法忍受, 沒有理由無助的流淚, 我想你啊在心裡, 沒什麼能夠代替你, 你為什麼離開我, 讓我孤獨和落寞, 好想你啊好愛你, 我是真的喜歡你, 你為什麼拋棄我, 讓我孤獨和落寞, 我想你啊在心裡, 沒什麼能夠代替你, 你為什麼離開我, 讓我孤獨和落寞, 好想你啊好愛你, 我是真的喜歡你, 你為什麼拋棄我, 讓我孤獨和落寞, 當你覺得愛情不是這樣, 愛與恨已沒有理由, 如果說要我來承擔, 虛偽的愛和恨, 當你覺得愛情不是這樣, 愛與恨已沒有理由, 如果說要我來承擔, 虛偽的愛和恨, 不可能",angry
